"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"78","LBN",0,0.181631263038364,0.37002219624595,0.246858113902574,0.0979041521449015,0.0380491522974785,0.0223567414600802,0.0147566722446699,0.00945962163897781,0.00603802586228492,0.00398894947790506,0.00278255092312127,0.00203912865458638,0.0015536806757685,0.00126798158011488,0.00129176985322302,1,401.4569115
"79","LBY",0.00484862029932601,0.19649937491802,0.303857648219755,0.215803830739642,0.112933182848379,0.0567648469637214,0.0362502235970618,0.0245427673735438,0.0159850166434022,0.0104414550439766,0.00703011801672215,0.004872206021388,0.00345535916242501,0.00263144355480822,0.00205619308881897,0.00202771350900996,1,586.3822365
"80","LKA",0,0.146417844204148,0.370712238677702,0.309583094773614,0.118438211553824,0.0304610036283332,0.0106816037845863,0.00532255846681655,0.00317733473448029,0.00185599803211178,0.00114001376454756,0.000737931928391243,0.000503067039214386,0.00033520478697229,0.000263648027230488,0.000370246598027201,1,158.59235
"81","LTU",0.00592737352310125,0.550514292457185,0.260023075675724,0.0918885621368954,0.0408744844153733,0.019693203074697,0.0105994128525994,0.00661410590836433,0.00440685900929241,0.00277392613783782,0.00192767448539486,0.00142077192170046,0.00107031387148967,0.000849713737687343,0.000705930890451759,0.000710299902205759,1,131.003749650014
"82","LUX",0,0.83813326557787,0.131138626361679,0.0205668999062531,0.00695642077019423,0.00211241045326354,0.000588945372700808,0.000270211482017228,0.000101278668394313,5.68363008456126e-05,2.81319366777154e-05,1.17432925260413e-05,1.17432925260413e-05,1.17432925260413e-05,1.17432925260413e-05,0,1,70.6879766521292
"83","LVA",0.0115517061222467,0.222643064598853,0.260681777328791,0.180580543431105,0.114476171730861,0.0715352191801032,0.042333064278911,0.0274751992793465,0.0196484700668713,0.0139529200137459,0.00972363194791453,0.00737472027915656,0.00532832167302375,0.00438604475501671,0.00390208326343921,0.00440706205061529,1,32.0608856450016
"84","MAR",0.000733834205535636,0.0412626005499591,0.216107055590513,0.268946797421138,0.19776926936295,0.118562397886589,0.0562754196324437,0.0308718280148519,0.0198501370845333,0.0140107171765653,0.0101229865547395,0.00760828856201368,0.00571503353773075,0.0045377253582224,0.00371695331759498,0.00390895574461998,1,288.41117
"85","MDA",0.00261726671373126,0.210260377735957,0.274662970291986,0.161300581541971,0.121002556132139,0.0831695316980328,0.0486835753649247,0.0295330896543667,0.0196506480603821,0.0131246342819984,0.00989725283100722,0.00760289990348172,0.0057640477332222,0.00442831841358465,0.00355248532581453,0.00474976431740032,1,55.1583
"86","MDG",0,0.0486874880460483,0.224737723097929,0.253433234094532,0.171374218317582,0.105959313044418,0.0625892720253422,0.0379690794147523,0.0249771259089488,0.0173539113795023,0.0127309792416467,0.00992469057559044,0.00820992625164136,0.00702893467360167,0.00618086199859317,0.00884324192987115,1,31.61882
"87","MEX",0.0104777444834974,0.263081604410624,0.272636656627802,0.16157253885732,0.100232308788395,0.0622595585394147,0.0400722026514142,0.0267027361200812,0.0178896811845021,0.0123594995958377,0.00889354536811098,0.00664670804883426,0.00513303714772812,0.0041880175367957,0.00357406545728761,0.00428009518235525,1,5478.55592
