"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"36","DZA",0.0132718456432484,0.254829959950558,0.279249439000301,0.159251865730747,0.0943840736253711,0.0585503316926944,0.0373021077296625,0.0262470837790148,0.0194251006258,0.0142879962430985,0.0107868198737892,0.00854280745551343,0.00690177378942976,0.00571566319646589,0.00497683399890619,0.00627629766540072,1,1790.52388931085
"37","ECU",1.22296878912004e-06,0.0223957666653294,0.172568623024776,0.218172278745077,0.187645757923854,0.121969450247185,0.0871599200062936,0.0604039473567061,0.0380803575694252,0.0254871901120319,0.0178296664492139,0.0129240106165919,0.0100903261834606,0.00831134288481769,0.0072216940586254,0.00973844518782299,1,7596.52531134636
"38","EGY",8.53594842872434e-05,0.182827381492912,0.347594159477744,0.238260209306118,0.117177274877764,0.0513586571927512,0.0251511642149623,0.013716380537312,0.00828872198855173,0.0053377680665996,0.00336508560150022,0.00225939114741342,0.00157343082628559,0.00114163745407616,0.000907504959061188,0.000955873372661375,1,139418.115425413
"39","ERI",0,0.139348536720793,0.329253218075915,0.248615566599115,0.142617179551601,0.0601075347250718,0.0286942868120714,0.0160416715885775,0.0102926936999875,0.006991708569919,0.00497609847315403,0.00367637839344493,0.00282919339147311,0.00236623374073023,0.00200702929842716,0.00218267035971958,1,1937.91563212772
"40","ESP",0.0553767303789703,0.0573490908751044,0.126228730145457,0.167567560663733,0.205993555148449,0.152761491141206,0.0921343708706425,0.0478648417553131,0.0269420052405823,0.0172797405650271,0.0125179491323241,0.00990486118139401,0.00803242318111952,0.00682430651861494,0.00590924485202405,0.00731309835003827,1,74683.1892667592
"41","EST",0.00134122818547501,0.0432446022211178,0.0567854008922511,0.275299172110549,0.276930459825471,0.161522151580583,0.0709492712153279,0.0386342555856977,0.0215108243383571,0.0141693651735547,0.0106886615357182,0.0083589233784775,0.00655616725714835,0.00529708626378813,0.00440349129134635,0.00430893914513823,1,23360.9383159761
"42","ETH",0,0.123198275015894,0.298011479072565,0.255381208081084,0.133706185273835,0.072044135832002,0.0408073618038653,0.0244089416261695,0.0155926760972149,0.0108384926205952,0.0078204736261805,0.00560352594900028,0.00405506998775625,0.00306658586163953,0.00257015066019395,0.00289543849200545,1,19.1591149300576
"43","FIN",0.00379352184356061,0.0939424872593243,0.218624369046218,0.24669554400159,0.178099237598133,0.104529656102295,0.0518163221605926,0.029790718664246,0.0209117882044198,0.0145414077026905,0.010249590633559,0.00778757398937216,0.00590975592979324,0.00472853427226245,0.00406110132807721,0.00451839126386587,1,11995.4942459937
"44","FRA",0.00408433216171731,0.217402925325811,0.219316671206322,0.236330553124188,0.157465391003079,0.0693106116525491,0.0321003678135191,0.0188975926560826,0.0128646399357018,0.00898812676345596,0.00646222842695277,0.00490395230773063,0.00368536639166496,0.00293704981321829,0.00245218619154309,0.00279800522646435,1,6811.49684718776
"45","GAB",0,0.00749921432561855,0.164467820815786,0.215816361582108,0.22370998132636,0.131479307144366,0.0828003546519863,0.0606457226324364,0.0395639848858808,0.0258509970666366,0.0169432470210892,0.0108904730064869,0.00733506464932281,0.00517641619078621,0.00397376196979165,0.00384729273134598,1,264.291778039336
"46","GBR",0.00391237317561923,0.0996733821906542,0.241964050975083,0.359627585294316,0.18692813737178,0.0574117364533494,0.0208515893295948,0.0106457831491172,0.00623888809353167,0.00399662341853751,0.00283453759294939,0.00196577041569958,0.00135389235604877,0.000994720914002844,0.000800606948791034,0.000800322320924469,1,21026.0259281714
"47","GEO",0.0110892465197293,0.26127563278713,0.266855922705625,0.112317908955283,0.0674846266784375,0.0521007444655843,0.0411224391221087,0.0349025982490253,0.0304481084562455,0.0252065871186458,0.0212377419423485,0.018341276119982,0.0153504545766823,0.0139418829684393,0.0122193476692304,0.0161054816655035,1,48.7966149397253
"48","GHA",1.13960730120638e-06,0.0107277293063858,0.196021745899884,0.242881940689608,0.190855618100193,0.10864341647221,0.0769447875746602,0.0564468853700937,0.0379956105764358,0.025787520562019,0.0168934452968513,0.0116963886641352,0.00844134750797766,0.00632667577269298,0.00496804565824662,0.00536770294130548,1,4842.36433091575
"49","GIB",0,0.134466473362861,0.364326837844803,0.321091404653355,0.111273714219791,0.0317985774830027,0.0175009742728643,0.00931515523354613,0.00461419195595427,0.00243438254166442,0.00116041820729591,0.000711782796132518,0.000464482008289695,0.000371455807014467,0.000274117349653707,0.0001960322637717,1,359.026871564637
"50","GNQ",0,0.0069388366621166,0.118380943003432,0.17329997529975,0.183010185900362,0.131909144137431,0.0989204439643261,0.0715453669427663,0.0520550631028351,0.0390555191006814,0.0292177314259807,0.0229204703653551,0.019071339123628,0.0160402676421172,0.0139989136251402,0.0236357997040784,1,216.555514180552
"51","GRC",9.3919057040943e-06,0.0567628615376733,0.252757784645518,0.276992678378713,0.163949065800437,0.08568353903838,0.0469163643797251,0.0306359665286446,0.0224052922894619,0.0169263328148758,0.0127248288750498,0.00998336826827753,0.0078352971468249,0.00617757019700975,0.00497179644950586,0.00526786174419952,1,35573.0732173962
"52","GRL",0,0.112678180035145,0.248594843679154,0.212705615508304,0.125737087852517,0.0752998270863741,0.057839806264886,0.0465525879668131,0.034578909744505,0.0251601752529748,0.018017773480761,0.0130715868989758,0.00974058811061271,0.00772761448476007,0.00644119001186907,0.00585421362234748,1,193.485672102591
"53","GTM",0.000636609417190063,0.0416459068165671,0.27140571000998,0.299676413969066,0.162017373509126,0.0968667359751927,0.0491372643896495,0.0275181611537117,0.0168681105820597,0.0107625003890558,0.0072115945351112,0.00503548035987022,0.00363473426670129,0.00280607550229566,0.00230152176405651,0.0024758073603678,1,39815.9987781988
"54","GUY",2.41509511772915e-05,0.195948399532047,0.359520750521908,0.239781822816721,0.122094020365763,0.0473823317232412,0.0162505713478707,0.00857830404971413,0.00425586143419847,0.00230830994261944,0.00149727592243506,0.000805062458332256,0.000524052615905267,0.000389713284400331,0.000302259518661837,0.000337113515004639,1,2876.1122898739
"55","HKG",3.02031860617412e-05,0.00297402934797835,0.10076198049018,0.183801624841143,0.211213632990496,0.14829931189288,0.10239787915729,0.0862056521467507,0.0630155554999629,0.0381154217318813,0.0228854724278371,0.0144096555705534,0.009349758240254,0.00661286722504977,0.00491202864846748,0.00501492660321447,1,20161.5438198355
"56","HND",0.000186775533001241,0.151278589607984,0.293004685862896,0.217113713269799,0.123965782287021,0.0694472182891594,0.0430688131170402,0.0281510273716793,0.0190154602039948,0.0138372762134626,0.0101598861356638,0.00781460094247822,0.00628770877228792,0.00528326272410379,0.00474621922806607,0.00663898044136208,1,17012.0318851143
"57","HRV",0.000156245055253199,0.0070631366215639,0.0087604713062703,0.053692437821126,0.317112045560927,0.304268792585862,0.138534090137046,0.0537543615382315,0.0303500766335388,0.0209009931249009,0.0165577934249153,0.0135848416211907,0.0108862756818049,0.00876194768235731,0.00766305897163577,0.00795343223337707,1,384.247
"58","HTI",0,0.0289631785029709,0.259606526670963,0.28516155065456,0.193124310317816,0.0890642029178238,0.0541931409196397,0.0303100426541786,0.018598657335461,0.0125164172862611,0.00877831301658067,0.00616533710769626,0.00464662495287411,0.00357809737433712,0.00284958621009852,0.00244401407873819,1,6575.9588776416
"59","HUN",0.000183450020438951,0.0171250957101613,0.250289003327642,0.300239786490631,0.164965153861568,0.0884409381263088,0.0495106789580908,0.0307997388253868,0.0228251226927934,0.0177611914066893,0.0140897848074926,0.0119219445859654,0.0100733591344326,0.00846923353173451,0.00717761674294732,0.0061279017777165,1,10277.4902494545
