"ID","ISO3","fuel","longitude","latitude","co2_emis_ty","nox_emis_ty","sox_emis_ty","co_emis_ty","ch4_emis_ty","ID_MonthFact","ID_WeekFact","ID_HourFact","ID_VertProf"
"CoCO2_00001","AGO","natural gas",13.589708,-12.38168,3662.47609126394,2.31144059769318,0.183365788886885,0.847118677580277,0.0652847788104089,"FM_360","FW_294","FH_279","VP_08069"
"CoCO2_00002","AGO","natural gas",12.3265046,-6.1794943,30520.6340938662,19.2620049807765,1.52804824072404,7.05932231316898,0.544039823420074,"FM_360","FW_294","FH_279","VP_09374"
"CoCO2_00003","AGO","natural gas",12.210085,-5.368372,2848.59251542751,1.79778713153914,0.142617835800911,0.658870082562438,0.0507770501858736,"FM_360","FW_294","FH_279","VP_03504"
"CoCO2_00004","AGO","natural gas",13.308137,-8.814535,6022.73846118959,3.8010356495399,0.301534852836212,1.39303960313201,0.107357191821561,"FM_360","FW_294","FH_279","VP_01469"
"CoCO2_00005","AGO","natural gas",13.722731,-12.463219,732.495218252788,0.462288119538636,0.0366731577773771,0.169423735516055,0.0130569557620818,"FM_360","FW_294","FH_279","VP_01024"
"CoCO2_00006","AGO","oil",13.5882822,-12.3822869,508229.583230769,5881.36410606174,1008.5916203725,1316.58955048952,19.9612624326923,"FM_360","FW_294","FH_279","VP_01587"
"CoCO2_00007","AGO","oil",13.277349,-8.8298821,705874.421153846,8168.56125841908,1400.82169496181,1828.59659790212,27.7239756009615,"FM_360","FW_294","FH_279","VP_01569"
"CoCO2_00008","AGO","oil",15.746083,-12.753774,84704.9305384616,980.22735101029,168.098603395417,219.431591748254,3.32687707211538,"FM_360","FW_294","FH_279","VP_04512"
"CoCO2_00009","AGO","oil",13.514526,-14.931615,451759.629538462,5227.87920538821,896.525884775557,1170.30182265735,17.7433443846154,"FM_360","FW_294","FH_279","VP_06100"
"CoCO2_00010","AGO","oil",13.278688,-8.784375,542111.555446154,6273.45504646586,1075.83106173067,1404.36218718883,21.2920132615385,"FM_360","FW_294","FH_279","VP_06097"
"CoCO2_00011","AGO","oil",13.3050683,-8.8136227,1061635.12941538,12285.5161326623,2106.83582922256,2750.20928324478,41.6968593038462,"FM_360","FW_294","FH_279","VP_01575"
"CoCO2_00012","AGO","oil",20.806051,-7.382239,169409.861076923,1960.45470202058,336.197206790834,438.863183496508,6.65375414423077,"FM_360","FW_294","FH_279","VP_02774"
"CoCO2_00013","ARE","natural gas",54.6835,24.7624,1802044.25174891,1783.00658726004,90.221275879232,894.226412799396,32.1220009224404,"FM_001","FW_286","FH_271","VP_09839"
"CoCO2_00014","ARE","natural gas",56.3728,25.3142,2041526.44836291,2019.9587784617,102.211208594762,1013.06439660563,36.39084578187,"FM_001","FW_286","FH_271","VP_03222"
"CoCO2_00015","ARE","natural gas",54.6873,24.768,5216443.88664157,5161.33485785801,261.166851229356,2588.55014231404,92.9847395123275,"FM_001","FW_286","FH_271","VP_09805"
"CoCO2_00016","ARE","natural gas",52.568,24.165,11592360.9826321,11469.8936909399,580.383970754691,5752.46438444243,206.637450670804,"FM_001","FW_286","FH_271","VP_09138"
"CoCO2_00017","ARE","natural gas",53.4264,24.104,4097279.5618712,4053.99392471757,205.134690420149,2033.18847541758,73.0352863078645,"FM_001","FW_286","FH_271","VP_06961"
"CoCO2_00018","ARE","natural gas",55.4268,25.1493,1439264.29054156,1424.05920850901,72.0583084982813,714.204516538465,25.6553349472649,"FM_001","FW_286","FH_271","VP_00616"
"CoCO2_00019","ARE","natural gas",55.4247,25.1498,1939568.68148764,1919.07814260357,97.1065837752787,962.470007460403,34.5734167823109,"FM_001","FW_286","FH_271","VP_00617"
"CoCO2_00020","ARE","natural gas",55.4611,25.3732,2802653.03364106,2773.04445544917,140.317826433227,1390.75739464327,49.9581645925323,"FM_001","FW_286","FH_271","VP_10824"
"CoCO2_00021","ARE","natural gas",55.48,25.4598,1195039.87221243,1182.41489470929,59.8309513725433,593.013305330126,21.3019585064605,"FM_001","FW_286","FH_271","VP_04069"
"CoCO2_00022","ARE","natural gas",54.491,24.4375,5761799.38388137,5700.92895663408,288.470658403334,2859.17129355596,102.705871370434,"FM_001","FW_286","FH_271","VP_00431"
"CoCO2_00023","ARE","natural gas",55.4777,25.446,474222.17151287,469.212259805274,23.7424410208505,235.322740210367,8.45315813748431,"FM_001","FW_286","FH_271","VP_11323"
"CoCO2_00024","ARE","natural gas",54.6803,24.7609,3962126.24299003,3920.26843067306,198.368094729206,1966.12149445762,70.6261362386815,"FM_001","FW_286","FH_271","VP_09838"
"CoCO2_00025","ARE","natural gas",55.3705,25.3527,2160081.99124112,2137.26184341302,108.146818849974,1071.89508165822,38.5041353162411,"FM_001","FW_286","FH_271","VP_05930"
"CoCO2_00026","ARE","natural gas",56.3728,25.3142,5012528.35289104,4959.57358614174,250.95760159039,2487.36136402358,89.3498815132092,"FM_001","FW_286","FH_271","VP_03285"
"CoCO2_00027","ARE","natural gas",53.447,24.121,1306482.08251796,1292.67977576353,65.4104250124432,648.314149279562,23.2884506687693,"FM_001","FW_286","FH_271","VP_00167"
"CoCO2_00028","ARE","natural gas",55.1053,25.0461,2297606.42097986,2273.33339875655,115.032126746021,1140.13867631923,40.9555511761115,"FM_001","FW_286","FH_271","VP_05074"
"CoCO2_00029","ARE","natural gas",55.1235,25.0659,2435130.85071859,2409.40495410008,121.917434642067,1208.38227098024,43.406967035982,"FM_001","FW_286","FH_271","VP_05070"
"CoCO2_00030","ARE","natural gas",55.1181,25.0592,4884488.36658256,4832.88627599432,244.54714251476,2423.82422416678,87.0675288160884,"FM_001","FW_286","FH_271","VP_05076"
"CoCO2_00031","ARE","natural gas",55.1178,25.0595,1460604.28825964,1445.17376020024,73.1267183442196,724.794039847932,26.0357270634517,"FM_001","FW_286","FH_271","VP_05071"
"CoCO2_00032","ARE","natural gas",56.3401,25.3671,341439.963489266,337.832827059797,17.0945575350124,169.432372951465,6.08627385898871,"FM_001","FW_286","FH_271","VP_05506"
"CoCO2_00033","ARE","natural gas",55.1181,25.0591,2176679.76724407,2153.68427250621,108.977804285704,1080.13137756559,38.799995851053,"FM_001","FW_286","FH_271","VP_05073"
"CoCO2_00034","ARE","natural gas",55.1112,25.0508,3302957.42458714,3268.06338954373,165.366101710224,1639.02288556521,58.8762464275783,"FM_001","FW_286","FH_271","VP_05075"
"CoCO2_00035","ARE","natural gas",55.45,25.402,275048.859477465,272.143110687059,13.7706157920933,136.487189322013,4.9028317197409,"FM_001","FW_286","FH_271","VP_00131"
"CoCO2_00036","ARE","natural gas",55.1149,25.0557,1939568.68148764,1919.07814260357,97.1065837752787,962.470007460403,34.5734167823109,"FM_001","FW_286","FH_271","VP_05072"
"CoCO2_00037","ARE","oil",53.729624,23.579444,299681.588037736,670.880138777088,2062.26338538399,116.825925481944,12.0184267924528,"FM_002","FW_286","FH_271","VP_06161"
"CoCO2_00038","ARE","oil",53.447316,24.120891,456657.657962264,1022.29354480318,3142.4965872518,178.020457877248,18.3137932075472,"FM_002","FW_286","FH_271","VP_00166"
"CoCO2_00039","ARG","biomass",-65.568333,-27.265278,213696.833850932,156.753775693992,40.5875743593095,169.074441949281,64.1090501552795,"FM_003","FW_257","FH_276","VP_04813"
"CoCO2_00040","ARG","biomass",-65.6055236,-27.4596536,227943.289440994,167.204027406925,43.2934126499301,180.346071412566,68.3829868322981,"FM_003","FW_257","FH_276","VP_08640"
"CoCO2_00041","ARG","biomass",-54.62779,-25.99127,541365.31242236,397.109565091446,102.821855043584,428.321919604845,162.409593726708,"FM_003","FW_257","FH_276","VP_01544"
"CoCO2_00042","ARG","biomass",-54.7156288,-26.4800924,569858.223602484,418.010068517312,108.233531624825,450.865178531416,170.957467080745,"FM_003","FW_257","FH_276","VP_07538"
"CoCO2_00043","ARG","biomass",-63.7882385,-32.752416,170957.467080745,125.403020555194,32.4700594874476,135.259553559425,51.2872401242236,"FM_003","FW_257","FH_276","VP_00093"
"CoCO2_00044","ARG","biomass",-64.2411697,-23.2539541,569858.223602484,418.010068517312,108.233531624825,450.865178531416,170.957467080745,"FM_003","FW_257","FH_276","VP_09667"
"CoCO2_00045","ARG","coal",-63.8344,-31.6662,65529.6326717997,115.040832730535,256.170380775799,6.25687134590475,0.692702248116276,"FM_004","FW_001","FH_276","VP_07714"
"CoCO2_00046","ARG","coal",-58.3393,-34.626,601355.730935377,1055.71267888179,2350.83763321198,57.4183813974648,6.35682590840779,"FM_004","FW_001","FH_276","VP_02232"
"CoCO2_00047","ARG","coal",-62.3961,-38.6871,4004.58866327665,7.03027311131045,15.6548566029655,0.382364360027512,0.0423318040515502,"FM_004","FW_001","FH_276","VP_02333"
"CoCO2_00048","ARG","coal",-60.6807,-32.9053,68563.4119621608,120.3667972088,268.03012062653,6.54654131562256,0.724771796640178,"FM_004","FW_001","FH_276","VP_09321"
"CoCO2_00049","ARG","coal",-58.3788,-34.5754,178689.600202269,313.699307769837,698.538677208081,17.0615612163792,1.88889640805781,"FM_004","FW_001","FH_276","VP_07999"
"CoCO2_00050","ARG","coal",-62.2536,-38.7872,188094.316002388,330.20979765246,735.303870745348,17.9595381225044,1.9883120084819,"FM_004","FW_001","FH_276","VP_01567"
"CoCO2_00051","ARG","coal",-65.0425,-24.6894,109519.432382036,192.267317665384,428.136608611405,10.457085906813,1.15771070171285,"FM_004","FW_001","FH_276","VP_01627"
"CoCO2_00052","ARG","coal",-60.1729,-33.3562,195375.386299255,342.992112400298,763.767246387104,18.6547460498271,2.06527892493927,"FM_004","FW_001","FH_276","VP_08607"
"CoCO2_00053","ARG","coal",-58.7108,-38.5785,62495.8533814386,109.714868252269,244.310640925067,5.96720137618694,0.660632699592375,"FM_004","FW_001","FH_276","VP_06926"
"CoCO2_00054","ARG","natural gas",-64.362546,-33.151832,56639.8077671074,54.9533577303944,2.83573265048482,31.0555941419718,1.00962224183792,"FM_005","FW_002","FH_276","VP_08300"
"CoCO2_00055","ARG","natural gas",-68.021915,-38.952286,141599.519417769,137.383394325986,7.08933162621206,77.6389853549295,2.52405560459481,"FM_005","FW_002","FH_276","VP_00286"
"CoCO2_00056","ARG","natural gas",-56.878786,-37.095549,35399.8798544422,34.3458485814965,1.77233290655302,19.4097463387324,0.631013901148702,"FM_005","FW_002","FH_276","VP_07716"
"CoCO2_00057","ARG","natural gas",-60.1699224,-33.3589118,2212492.49090263,2146.61553634353,110.770806659563,1213.10914617077,39.4383688217939,"FM_005","FW_002","FH_276","VP_11946"
"CoCO2_00058","ARG","natural gas",-68.357146,-38.936143,982346.66596077,953.097298136528,49.1822381568462,538.620460899823,17.5106357568765,"FM_005","FW_002","FH_276","VP_00103"
"CoCO2_00059","ARG","natural gas",-67.443584,-45.814967,233639.207039318,226.682600637877,11.6973971832499,128.104325835634,4.16469174758143,"FM_005","FW_002","FH_276","VP_07578"
"CoCO2_00060","ARG","natural gas",-64.26498,-27.753002,56639.8077671074,54.9533577303944,2.83573265048482,31.0555941419718,1.00962224183792,"FM_005","FW_002","FH_276","VP_05794"
"CoCO2_00061","ARG","natural gas",-62.253291,-38.787444,1097396.27548771,1064.72130602639,54.9423201031435,601.702136500703,19.5614309356097,"FM_005","FW_002","FH_276","VP_07712"
"CoCO2_00062","ARG","natural gas",-66.833917,-29.382706,70799.7597088843,68.691697162993,3.54466581310603,38.8194926774647,1.2620278022974,"FM_005","FW_002","FH_276","VP_05809"
"CoCO2_00063","ARG","natural gas",-58.339542,-34.625604,3955936.57373391,3838.14857898223,198.058202307299,2169.03915335334,70.5158034533674,"FM_005","FW_002","FH_276","VP_02233"
"CoCO2_00064","ARG","natural gas",-65.122894,-28.607088,106199.639563326,103.037545744489,5.31699871965905,58.2292390161971,1.8930417034461,"FM_005","FW_002","FH_276","VP_03448"
"CoCO2_00065","ARG","natural gas",-58.383216,-34.571748,743397.476943285,721.262820211426,37.2189910376133,407.60467311338,13.2512919241227,"FM_005","FW_002","FH_276","VP_07200"
"CoCO2_00066","ARG","natural gas",-58.837475,-34.393271,72569.7537016064,70.4089895920678,3.63328245843368,39.7899799944013,1.29357849735484,"FM_005","FW_002","FH_276","VP_06353"
"CoCO2_00067","ARG","natural gas",-67.513675,-45.792609,244259.170995651,236.986355212326,12.2290970552158,133.927249737253,4.35399591792604,"FM_005","FW_002","FH_276","VP_07577"
"CoCO2_00068","ARG","natural gas",-60.455496,-31.776501,72569.7537016064,70.4089895920678,3.63328245843368,39.7899799944013,1.29357849735484,"FM_005","FW_002","FH_276","VP_07549"
"CoCO2_00069","ARG","natural gas",-64.205804,-31.392861,118589.597512381,115.058592748013,5.9373152369526,65.0226502347534,2.11389656884815,"FM_005","FW_002","FH_276","VP_02569"
"CoCO2_00070","ARG","natural gas",-57.952146,-34.858969,991196.63592438,961.683760281902,49.6253213834844,543.472897484506,17.6683892321636,"FM_005","FW_002","FH_276","VP_03162"
"CoCO2_00071","ARG","natural gas",-54.6278,-25.9913,249569.152973817,242.13823249955,12.4949469911988,136.838711688063,4.44864800309835,"FM_005","FW_002","FH_276","VP_02126"
"CoCO2_00072","ARG","natural gas",-58.378271,-34.575181,3354138.61620839,3254.26915309679,167.928542895898,1839.07346559489,59.7885671338395,"FM_005","FW_002","FH_276","VP_08000"
"CoCO2_00073","ARG","natural gas",-58.381226,-34.572043,1387675.29029413,1346.35726439466,69.4754499368782,760.862056478309,24.7357449250291,"FM_005","FW_002","FH_276","VP_07199"
"CoCO2_00074","ARG","natural gas",-65.223031,-26.866802,212399.279126653,206.075091488979,10.6339974393181,116.458478032394,3.78608340689221,"FM_005","FW_002","FH_276","VP_04785"
"CoCO2_00075","ARG","natural gas",-65.0513,-24.7456,1138106.13732032,1104.21903189511,56.9805029456794,624.023344790246,20.2870969219308,"FM_005","FW_002","FH_276","VP_01619"
"CoCO2_00076","ARG","natural gas",-57.920539,-34.888974,224789.237075708,218.096138492503,11.2543139566116,123.251889250951,4.00693827229425,"FM_005","FW_002","FH_276","VP_05804"
"CoCO2_00077","ARG","natural gas",-60.7914145,-32.5816842,1444315.09806124,1401.31062212506,72.311182587363,791.917650620281,25.745367166867,"FM_005","FW_002","FH_276","VP_11946"
"CoCO2_00078","ARG","natural gas",-63.766658,-22.350004,53099.8197816632,51.5187728722447,2.65849935982952,29.1146195080985,0.946520851723052,"FM_005","FW_002","FH_276","VP_07745"
"CoCO2_00079","ARG","natural gas",-65.161585,-26.995695,410638.606311529,398.411843545359,20.559061716015,225.153057529295,7.31976125332494,"FM_005","FW_002","FH_276","VP_07810"
"CoCO2_00080","ARG","natural gas",-64.154178,-32.161123,56639.8077671074,54.9533577303944,2.83573265048482,31.0555941419718,1.00962224183792,"FM_005","FW_002","FH_276","VP_02564"
"CoCO2_00081","ARG","natural gas",-64.364642,-33.160479,343378.834588089,333.154731240516,17.1916291935642,188.274539485704,6.1208348411424,"FM_005","FW_002","FH_276","VP_06611"
"CoCO2_00082","ARG","natural gas",-65.054162,-42.737452,1336345.46450519,1296.55578395149,66.9055672223763,732.717924287147,23.8207747683635,"FM_005","FW_002","FH_276","VP_07997"
"CoCO2_00083","ARG","natural gas",-57.932302,-34.890504,120359.591505103,116.775885177088,6.02593188228025,65.9931375516901,2.14544726390559,"FM_005","FW_002","FH_276","VP_02664"
"CoCO2_00084","ARG","natural gas",-58.733016,-34.902353,1201825.92105831,1166.04155934181,60.1707021774749,658.960888199964,21.4229219439984,"FM_005","FW_002","FH_276","VP_03607"
"CoCO2_00085","ARG","natural gas",-60.143789,-33.365192,288509.020813703,279.918665939196,14.4445131884071,158.189432660669,5.14276329436192,"FM_005","FW_002","FH_276","VP_08136"
"CoCO2_00086","ARG","natural gas",-68.795742,-33.034535,31682.8924697257,30.7395344804394,1.58623795136495,17.3717229731655,0.564757441528088,"FM_005","FW_002","FH_276","VP_02318"
"CoCO2_00087","ARG","natural gas",-55.124353,-27.501884,21239.9279126653,20.6075091488979,1.06339974393181,11.6458478032394,0.378608340689221,"FM_005","FW_002","FH_276","VP_07240"
"CoCO2_00088","ARG","natural gas",-63.9217,-34.0364,128820.162790315,124.984542988066,6.44951944694642,70.6320669266471,2.29625958628012,"FM_005","FW_002","FH_276","VP_03614"
"CoCO2_00089","ARG","natural gas",-60.43077,-35.135085,297358.990777314,288.505128084571,14.8875964150453,163.041869245352,5.30051676964909,"FM_005","FW_002","FH_276","VP_01128"
"CoCO2_00090","ARG","natural gas",-57.817459,-37.07749,41417.8594296973,40.1846428403509,2.07362950066703,22.7094032163169,0.738286264343981,"FM_005","FW_002","FH_276","VP_05902"
"CoCO2_00091","ARG","natural gas",-56.9973,-37.2487,230099.219053874,223.248015779727,11.5201638925946,126.16335120176,4.10159035746656,"FM_005","FW_002","FH_276","VP_10685"
"CoCO2_00092","ARG","natural gas",-59.006339,-34.184437,1469095.01395935,1425.3527161321,73.5518156219501,805.504473057393,26.1870768976711,"FM_005","FW_002","FH_276","VP_06252"
"CoCO2_00093","ARG","natural gas",-63.832044,-31.664658,877917.020390165,851.777044821113,43.9538560825148,481.361709200563,15.6491447484878,"FM_005","FW_002","FH_276","VP_00963"
"CoCO2_00094","ARG","natural gas",-65.170425,-26.996835,216824.264108458,210.368322561666,10.8555390526372,118.884696324736,3.8649601445358,"FM_005","FW_002","FH_276","VP_02924"
"CoCO2_00095","ARG","natural gas",-69.65237,-37.27469,110978.623343676,107.674235302992,5.5562636620437,60.849554771926,1.97822858010118,"FM_005","FW_002","FH_276","VP_03337"
"CoCO2_00096","ARG","natural gas",-60.235307,-36.942519,72569.7537016064,70.4089895920678,3.63328245843368,39.7899799944013,1.29357849735484,"FM_005","FW_002","FH_276","VP_07307"
"CoCO2_00097","ARG","natural gas",-65.186792,-24.259399,61949.7897452738,60.1052350176189,3.10158258646778,33.9670560927816,1.10427432701023,"FM_005","FW_002","FH_276","VP_07500"
"CoCO2_00098","ARG","natural gas",-68.980663,-33.05459,955796.756069938,927.337911700405,47.8529884769314,524.063151145774,17.0373753310149,"FM_005","FW_002","FH_276","VP_06113"
"CoCO2_00099","ARG","natural gas",-62.414504,-38.685535,1026596.51577882,996.029608863398,51.3976542900374,562.882643823239,18.2994031333123,"FM_005","FW_002","FH_276","VP_03915"
"CoCO2_00100","ARG","natural gas",-64.2388,-31.463,247799.158981095,240.420940070475,12.4063303458711,135.868224371127,4.41709730804091,"FM_005","FW_002","FH_276","VP_09533"
"CoCO2_00101","ARG","natural gas",-57.817647,-37.076934,18407.9375243099,17.8598412623782,0.921613111407568,10.0930680961408,0.328127228597325,"FM_005","FW_002","FH_276","VP_05902"
"CoCO2_00102","ARG","natural gas",-60.780554,-31.710276,495598.31796219,480.841880140951,24.8126606917422,271.736448742253,8.83419461608182,"FM_005","FW_002","FH_276","VP_01162"
"CoCO2_00103","ARG","natural gas",-58.268803,-32.472802,72569.7537016064,70.4089895920678,3.63328245843368,39.7899799944013,1.29357849735484,"FM_005","FW_002","FH_276","VP_02151"
"CoCO2_00104","ARG","natural gas",-65.168313,-26.993227,700917.621117955,680.047801913631,35.0921915497497,384.312977506901,12.4940752427443,"FM_005","FW_002","FH_276","VP_08606"
"CoCO2_00105","ARG","natural gas",-67.0881,-39.0872,84959.7116506612,82.4300365955916,4.25359897572724,46.5833912129577,1.51443336275688,"FM_005","FW_002","FH_276","VP_10686"
"CoCO2_00106","ARG","natural gas",-58.341586,-34.652403,1371745.34435963,1330.90163253299,68.6779001289293,752.127670625879,24.4517886695122,"FM_005","FW_002","FH_276","VP_02675"
"CoCO2_00107","ARG","natural gas",-58.734194,-34.903563,318598.918689979,309.112637233468,15.9509961589771,174.687717048591,5.67912511033831,"FM_005","FW_002","FH_276","VP_03608"
"CoCO2_00108","ARG","natural gas",-65.042398,-24.689293,638967.831372681,619.942566896012,31.9906089632819,350.345921414119,11.3898009157341,"FM_005","FW_002","FH_276","VP_03914"
"CoCO2_00109","ARG","natural gas",-68.605905,-38.512772,653127.783314458,633.68090632861,32.6995421259031,358.109819949612,11.6422064761935,"FM_005","FW_002","FH_276","VP_06043"
"CoCO2_00110","ARG","natural gas",-62.111225,-31.43837,69029.7657161622,66.9744047339182,3.45604916777838,37.8490053605281,1.23047710723997,"FM_005","FW_002","FH_276","VP_08589"
"CoCO2_00111","ARG","natural gas",-57.546148,-38.049683,283199.038835537,274.766788651972,14.1786632524241,155.277970709859,5.04811120918961,"FM_005","FW_002","FH_276","VP_02564"
"CoCO2_00112","ARG","oil",-58.804011,-27.471333,69421.7610214124,219.232439583265,217.370423102218,44.5711290568928,2.75857877235704,"FM_006","FW_003","FH_276","VP_02220"
"CoCO2_00113","ARG","oil",-54.862265,-27.092352,52066.3207660593,164.424329687448,163.027817326664,33.4283467926696,2.06893407926778,"FM_006","FW_003","FH_276","VP_00490"
"CoCO2_00114","ARG","oil",-62.686068,-32.610022,54148.9735967016,171.001302874946,169.54893001973,34.7654806643764,2.15169144243849,"FM_006","FW_003","FH_276","VP_00887"
"CoCO2_00115","ARG","oil",-60.915954,-34.571254,76363.9371235536,241.155683541591,239.10746541244,49.0282419625821,3.03443664959274,"FM_006","FW_003","FH_276","VP_05237"
"CoCO2_00116","ARG","oil",-64.252379,-35.055183,83306.1132256948,263.078927499917,260.844507722662,53.4853548682714,3.31029452682845,"FM_006","FW_003","FH_276","VP_08188"
"CoCO2_00117","ARG","oil",-59.078653,-35.191107,54496.0824018087,172.097465072863,170.635782135241,34.9883363096609,2.16548433630028,"FM_006","FW_003","FH_276","VP_06033"
"CoCO2_00118","ARG","oil",-60.130022,-34.041777,86777.2012767655,274.040549479081,271.713028877773,55.713911321116,3.4482234654463,"FM_006","FW_003","FH_276","VP_00503"
"CoCO2_00119","ARG","oil",-61.076718,-33.922081,53107.6471813805,167.712816281197,166.288373673197,34.096913728523,2.11031276085314,"FM_006","FW_003","FH_276","VP_02102"
"CoCO2_00120","ARG","oil",-59.529837,-30.055786,57272.9528426652,180.866762656193,179.33059905933,36.7711814719366,2.27582748719456,"FM_006","FW_003","FH_276","VP_03213"
"CoCO2_00121","ARG","oil",-66.832753,-29.381358,66644.8905805559,210.463141999934,208.67560617813,42.7882838946171,2.64823562146276,"FM_006","FW_003","FH_276","VP_05810"
"CoCO2_00122","ARG","oil",-64.299327,-23.135141,52066.3207660593,164.424329687448,163.027817326664,33.4283467926696,2.06893407926778,"FM_006","FW_003","FH_276","VP_07352"
"CoCO2_00123","ARG","oil",-61.929687,-29.888324,62479.5849192711,197.309195624938,195.633380791997,40.1140161512035,2.48272089512134,"FM_006","FW_003","FH_276","VP_01738"
"CoCO2_00124","ARG","oil",-68.900174,-37.410201,111074.81763426,350.771903333223,347.792676963549,71.3138064910285,4.41372603577126,"FM_006","FW_003","FH_276","VP_08292"
"CoCO2_00125","ARG","oil",-61.877977,-35.834282,77752.3723439818,245.540332333256,243.454873874485,49.91966454372,3.08960822503989,"FM_006","FW_003","FH_276","VP_07614"
"CoCO2_00126","ARG","oil",-59.273314,-29.158353,34710.8805107062,109.616219791632,108.685211551109,22.2855645284464,1.37928938617852,"FM_006","FW_003","FH_276","VP_03761"
"CoCO2_00127","ARG","oil",-59.075542,-25.678747,56231.626427344,177.578276062444,176.070042712797,36.1026145360832,2.2344488056092,"FM_006","FW_003","FH_276","VP_07747"
"CoCO2_00128","ARG","oil",-67.507403,-29.15727,34710.8805107062,109.616219791632,108.685211551109,22.2855645284464,1.37928938617852,"FM_006","FW_003","FH_276","VP_01877"
"CoCO2_00129","ARG","oil",-63.833592,-31.667416,749755.019031254,2367.71034749926,2347.60056950396,481.368193814443,29.792650741456,"FM_006","FW_003","FH_276","VP_00510"
"CoCO2_00130","ARG","oil",-62.68879,-34.261871,104132.641532119,328.848659374897,326.055634653328,66.8566935853392,4.13786815853556,"FM_006","FW_003","FH_276","VP_08410"
"CoCO2_00131","ARG","oil",-58.405125,-34.837604,86777.2012767655,274.040549479081,271.713028877773,55.713911321116,3.4482234654463,"FM_006","FW_003","FH_276","VP_00265"
"CoCO2_00132","ARG","oil",-65.80011,-28.533747,52066.3207660593,164.424329687448,163.027817326664,33.4283467926696,2.06893407926778,"FM_006","FW_003","FH_276","VP_01451"
"CoCO2_00133","ARG","oil",-58.018178,-34.934993,140231.957263253,442.849527958194,439.088254666481,90.0336806949235,5.57232912016122,"FM_006","FW_003","FH_276","VP_05805"
"CoCO2_00134","ARG","oil",-60.411683,-26.815687,69421.7610214124,219.232439583265,217.370423102218,44.5711290568928,2.75857877235704,"FM_006","FW_003","FH_276","VP_08493"
"CoCO2_00135","ARG","oil",-58.209827,-26.176132,104132.641532119,328.848659374897,326.055634653328,66.8566935853392,4.13786815853556,"FM_006","FW_003","FH_276","VP_03378"
"CoCO2_00136","ARG","oil",-62.855645,-28.445228,66644.8905805559,210.463141999934,208.67560617813,42.7882838946171,2.64823562146276,"FM_006","FW_003","FH_276","VP_00350"
"CoCO2_00137","ARG","oil",-57.824723,-38.247258,69421.7610214124,219.232439583265,217.370423102218,44.5711290568928,2.75857877235704,"FM_006","FW_003","FH_276","VP_06571"
"CoCO2_00138","ARG","oil",-62.393893,-33.242046,85041.6572512301,268.559738489499,266.278768300217,54.5996330946937,3.37925899613737,"FM_006","FW_003","FH_276","VP_04936"
"CoCO2_00139","ARG","oil",-60.620257,-25.956405,52066.3207660593,164.424329687448,163.027817326664,33.4283467926696,2.06893407926778,"FM_006","FW_003","FH_276","VP_05225"
"CoCO2_00140","ARG","oil",-58.699551,-27.028752,20826.5283064237,65.7697318749794,65.2111269306655,13.3713387170679,0.827573631707112,"FM_006","FW_003","FH_276","VP_05905"
"CoCO2_00141","ARG","oil",-56.693975,-36.720769,118016.993736401,372.69514729155,369.529719273771,75.7709193967178,4.68958391300697,"FM_006","FW_003","FH_276","VP_06265"
"CoCO2_00142","ARG","oil",-61.19395,-27.237354,67339.10819077,212.655466395767,210.849310409152,43.233995185186,2.67582140918633,"FM_006","FW_003","FH_276","VP_01794"
"CoCO2_00143","ARG","oil",-55.909968,-27.418352,76711.0459286607,242.251845739507,240.194317527951,49.2510976078666,3.04822954345453,"FM_006","FW_003","FH_276","VP_05812"
"CoCO2_00144","ARG","oil",-71.252389,-41.158328,69421.7610214124,219.232439583265,217.370423102218,44.5711290568928,2.75857877235704,"FM_006","FW_003","FH_276","VP_00769"
"CoCO2_00145","ARG","oil",-60.412496,-26.815097,52066.3207660593,164.424329687448,163.027817326664,33.4283467926696,2.06893407926778,"FM_006","FW_003","FH_276","VP_08493"
"CoCO2_00146","ARG","oil",-60.232175,-34.302616,78099.4811490889,246.636494531173,244.541725989996,50.1425201890044,3.10340111890167,"FM_006","FW_003","FH_276","VP_08569"
"CoCO2_00147","ARG","oil",-58.710965,-38.578386,468596.886894533,1479.81896718704,1467.25035593997,300.855121134027,18.62040671341,"FM_006","FW_003","FH_276","VP_06927"
"CoCO2_00148","ARG","oil",-61.520361,-34.856861,52066.3207660593,164.424329687448,163.027817326664,33.4283467926696,2.06893407926778,"FM_006","FW_003","FH_276","VP_05999"
"CoCO2_00149","ARG","oil",-55.286666,-27.609022,52066.3207660593,164.424329687448,163.027817326664,33.4283467926696,2.06893407926778,"FM_006","FW_003","FH_276","VP_00225"
"CoCO2_00150","ARG","oil",-58.929143,-27.490936,69421.7610214124,219.232439583265,217.370423102218,44.5711290568928,2.75857877235704,"FM_006","FW_003","FH_276","VP_00783"
"CoCO2_00151","ARG","oil",-65.76485,-28.470805,66644.8905805559,210.463141999934,208.67560617813,42.7882838946171,2.64823562146276,"FM_006","FW_003","FH_276","VP_01450"
"CoCO2_00152","ARG","oil",-61.520533,-31.2556,66644.8905805559,210.463141999934,208.67560617813,42.7882838946171,2.64823562146276,"FM_006","FW_003","FH_276","VP_08109"
